lr,_runtime,_timestamp,iter,_step,val/loss,train/loss,train/step_loss,Sample Generation,seed
,507.7840054,1779713805.0364454,3520.0,367,,,0.9856199026107788,,6242
,508.6690812,1779713805.9216764,3530.0,368,,,0.9784137010574341,,6242
,509.5726969,1779713806.8252943,3540.0,369,,,0.9930070638656616,,6242
,510.4673811,1779713807.7191365,3550.0,370,,,0.9795088171958923,,6242
,511.3626081,1779713808.6151798,3560.0,371,,,0.969649612903595,,6242
,512.2463193,1779713809.4989207,3570.0,372,,,0.9901788830757141,,6242
,513.1376666,1779713810.390268,3580.0,373,,,0.9946162700653076,,6242
,514.0486019,1779713811.3002,3590.0,374,,,0.9877046942710876,,6242
,514.9303983,1779713812.1829681,3600.0,375,,,0.982244610786438,,6242
,515.8298008,1779713813.0819542,3610.0,376,,,0.9620400667190552,,6242
,516.8089477,1779713814.061513,3620.0,377,,,0.9779995679855347,,6242
,517.7126751,1779713814.9652739,3630.0,378,,,0.9701353907585144,,6242
,518.645432,1779713815.8980317,3640.0,379,,,0.9658458232879639,,6242
,519.5297651,1779713816.7814448,3650.0,380,,,0.9647036194801331,,6242
,520.4449084,1779713817.697507,3660.0,381,,,0.9845224618911743,,6242
,521.3713407,1779713818.6239367,3670.0,382,,,0.9560010433197021,,6242
,522.2805635,1779713819.5331407,3680.0,383,,,0.9763965010643005,,6242
,523.1881315,1779713820.4407299,3690.0,384,,,0.9780019521713257,,6242
,524.1134892,1779713821.3660774,3700.0,385,,,0.96770840883255,,6242
,525.0228684,1779713822.2747827,3710.0,386,,,0.9790597558021545,,6242
,525.937232,1779713823.1895933,3720.0,387,,,0.9836433529853821,,6242
,526.8725024,1779713824.1251037,3730.0,388,,,0.9879516363143921,,6242
,527.7795782,1779713825.031609,3740.0,389,,,0.9770306348800659,,6242
0.00023694285222843113,540.6836354,1779713837.936097,3750.0,390,1.5436997413635254,0.8376597762107849,,,6242
,540.7780938,1779713838.030087,3750.0,391,,,0.9470101594924927,,6242
,541.6972547,1779713838.9493368,3760.0,392,,,0.9910208582878113,,6242
,542.620904,1779713839.8725252,3770.0,393,,,0.9824938774108887,,6242
,543.6174779,1779713840.869102,3780.0,394,,,0.9680212140083313,,6242
,544.6302681,1779713841.882834,3790.0,395,,,0.954034149646759,,6242
,545.5908902,1779713842.8432717,3800.0,396,,,0.9433575868606567,,6242
,546.6178538,1779713843.8698635,3810.0,397,,,0.9794743061065674,,6242
,547.5360443,1779713844.7883475,3820.0,398,,,0.9658833146095276,,6242
,548.5356923,1779713845.7875285,3830.0,399,,,0.9761675596237183,,6242
,549.4781564,1779713846.7305322,3840.0,400,,,0.9553180932998657,,6242
,550.3901975,1779713847.6418214,3850.0,401,,,0.958197832107544,,6242
,551.4039434,1779713848.6559935,3860.0,402,,,0.9668818116188049,,6242
,552.3234073,1779713849.5757568,3870.0,403,,,0.9796026349067688,,6242
,553.2597489,1779713850.5123475,3880.0,404,,,0.9696708917617798,,6242
,554.2804289,1779713851.5330274,3890.0,405,,,0.9562240839004517,,6242
,555.2191771,1779713852.4717772,3900.0,406,,,0.9686926007270813,,6242
,556.1304467,1779713853.383044,3910.0,407,,,0.9685283899307251,,6242
,557.0400751,1779713854.2926702,3920.0,408,,,0.9346277713775635,,6242
,557.9601321,1779713855.2132375,3930.0,409,,,0.9425750374794006,,6242
,558.8629434,1779713856.1154127,3940.0,410,,,0.9305492639541626,,6242
,559.7569903,1779713857.0094044,3950.0,411,,,0.9524247646331787,,6242
,560.7137488,1779713857.9663475,3960.0,412,,,0.9641367197036743,,6242
,561.629341,1779713858.88189,3970.0,413,,,0.9502487182617188,,6242
,562.5284252,1779713859.781023,3980.0,414,,,0.935531735420227,,6242
,563.4249148,1779713860.6775086,3990.0,415,,,0.9711525440216064,,6242
0.00018936387015941957,576.2880074,1779713873.539806,4000.0,416,1.5542633533477783,0.8101238012313843,,,6242
,576.3846098,1779713873.6366675,4000.0,417,,,0.9513043761253357,,6242
,577.280184,1779713874.5322125,4010.0,418,,,0.9275979995727539,,6242
,578.2363978,1779713875.4888563,4020.0,419,,,0.9697146415710449,,6242
,579.1528352,1779713876.4052274,4030.0,420,,,0.9390760064125061,,6242
,580.0690619,1779713877.3214653,4040.0,421,,,0.9494785070419312,,6242
,580.9615767,1779713878.2141268,4050.0,422,,,0.9486281275749207,,6242
,581.8623408,1779713879.1149402,4060.0,423,,,0.9482035040855408,,6242
,582.7840199,1779713880.0365915,4070.0,424,,,0.9468682408332825,,6242
,583.6896218,1779713880.9422204,4080.0,425,,,0.9458327293395996,,6242
,584.5994886,1779713881.8520753,4090.0,426,,,0.9010688066482544,,6242
,585.4943667,1779713882.7467775,4100.0,427,,,0.941875159740448,,6242
,586.3772586,1779713883.6290443,4110.0,428,,,0.9291027784347534,,6242
,587.2788521,1779713884.53145,4120.0,429,,,0.9234938621520996,,6242
,588.1742997,1779713885.4263961,4130.0,430,,,0.9447629451751709,,6242
,589.064082,1779713886.316572,4140.0,431,,,0.9160229563713074,,6242
,589.9522169,1779713887.20465,4150.0,432,,,0.9355144500732422,,6242
,590.8490058,1779713888.101588,4160.0,433,,,0.9416018724441528,,6242
,591.7410558,1779713888.992676,4170.0,434,,,0.9228920936584473,,6242
,592.6494357,1779713889.9020348,4180.0,435,,,0.9473148584365845,,6242
,593.5413934,1779713890.7938128,4190.0,436,,,0.9448415040969849,,6242
,594.4647595,1779713891.7173595,4200.0,437,,,0.9224389791488647,,6242
,595.3878179,1779713892.6404178,4210.0,438,,,0.9338385462760925,,6242
,596.3073781,1779713893.559298,4220.0,439,,,0.9440146684646606,,6242
,597.240329,1779713894.4920487,4230.0,440,,,0.9236388206481934,,6242
,598.1486729,1779713895.4007792,4240.0,441,,,0.9557671546936035,,6242
0.00015103031213214996,611.0580584,1779713908.3107796,4250.0,442,1.5775609016418457,0.7875503301620483,,,6242
,611.1518695,1779713908.4040675,4250.0,443,,,0.907973051071167,,6242
,612.0607214,1779713909.3133204,4260.0,444,,,0.9416713118553162,,6242
,613.0012328,1779713910.2536936,4270.0,445,,,0.9254191517829895,,6242
,613.9160648,1779713911.1686633,4280.0,446,,,0.9135032892227173,,6242
,614.8163545,1779713912.0689542,4290.0,447,,,0.9502750039100647,,6242
,615.7660958,1779713913.0186954,4300.0,448,,,0.9114082455635071,,6242
,616.6994232,1779713913.9517152,4310.0,449,,,0.9245074987411499,,6242
,617.6179443,1779713914.870543,4320.0,450,,,0.9388883709907532,,6242
,618.51867,1779713915.7717752,4330.0,451,,,0.9484930038452148,,6242
,619.4403779,1779713916.6924286,4340.0,452,,,0.9336903691291809,,6242
,620.3582211,1779713917.6108193,4350.0,453,,,0.920884370803833,,6242
,621.268634,1779713918.5210903,4360.0,454,,,0.9388970136642456,,6242
,622.1882919,1779713919.4408906,4370.0,455,,,0.9297276139259338,,6242
,623.1781931,1779713920.4305627,4380.0,456,,,0.9154151082038879,,6242
,624.1557083,1779713921.4083078,4390.0,457,,,0.9267369508743286,,6242
,625.1760289,1779713922.4286253,4400.0,458,,,0.9386297464370728,,6242
,626.1430963,1779713923.3958104,4410.0,459,,,0.8795806169509888,,6242
,627.1136522,1779713924.3656883,4420.0,460,,,0.9023528099060059,,6242
,628.1385658,1779713925.3901627,4430.0,461,,,0.9089598655700684,,6242
,629.122702,1779713926.3753116,4440.0,462,,,0.9389955997467041,,6242
,630.1246269,1779713927.3769639,4450.0,463,,,0.9232813715934753,,6242
,631.0745805,1779713928.3269715,4460.0,464,,,0.9305697083473206,,6242
,631.990276,1779713929.242638,4470.0,465,,,0.9159526824951172,,6242
,632.9075161,1779713930.159842,4480.0,466,,,0.9217106103897095,,6242
,633.8765006,1779713931.1291003,4490.0,467,,,0.9328519105911255,,6242
0.00012292491384519912,647.0656422,1779713944.3179216,4500.0,468,1.5934853553771973,0.7689385414123535,,,6242
,647.1662787,1779713944.4188786,4500.0,469,,,0.9355021715164185,,6242
,648.1266434,1779713945.3784199,4510.0,470,,,0.9169489741325378,,6242
,649.0471248,1779713946.2995305,4520.0,471,,,0.9356886744499207,,6242
,649.9641597,1779713947.2166774,4530.0,472,,,0.9181215167045593,,6242
,650.9304091,1779713948.1829932,4540.0,473,,,0.9262364506721497,,6242
,651.872182,1779713949.1242228,4550.0,474,,,0.902644693851471,,6242
,652.789238,1779713950.0416439,4560.0,475,,,0.9068471193313599,,6242
,653.7316538,1779713950.9842255,4570.0,476,,,0.9203696250915527,,6242
,654.6756341,1779713951.928232,4580.0,477,,,0.8927007913589478,,6242
,655.6282644,1779713952.8807945,4590.0,478,,,0.8808020949363708,,6242
,656.6138279,1779713953.8664267,4600.0,479,,,0.9107270240783691,,6242
,657.5837259,1779713954.8360243,4610.0,480,,,0.9381781220436096,,6242
,658.6143676,1779713955.866564,4620.0,481,,,0.9011366367340088,,6242
,659.5891375,1779713956.8417373,4630.0,482,,,0.8918097019195557,,6242
,660.546623,1779713957.7989366,4640.0,483,,,0.8878762722015381,,6242
,661.4986166,1779713958.7512164,4650.0,484,,,0.8926711082458496,,6242
,662.444901,1779713959.6969745,4660.0,485,,,0.9215058088302612,,6242
,663.3988208,1779713960.6510615,4670.0,486,,,0.9185071587562561,,6242
,664.3121359,1779713961.5644493,4680.0,487,,,0.9207355380058289,,6242
,665.2460598,1779713962.4984725,4690.0,488,,,0.8901583552360535,,6242
,666.1860222,1779713963.4382167,4700.0,489,,,0.9053184986114502,,6242
,667.1308568,1779713964.3827813,4710.0,490,,,0.9040547013282776,,6242
,668.0834588,1779713965.3360584,4720.0,491,,,0.90046226978302,,6242
,669.0163242,1779713966.268746,4730.0,492,,,0.9146565198898315,,6242
,669.9389224,1779713967.1915212,4740.0,493,,,0.8881976008415222,,6242
0.00010576819746349742,683.1508181,1779713980.4032586,4750.0,494,1.595307469367981,0.7503273487091064,,,6242
,683.2511226,1779713980.503705,4750.0,495,,,0.9131340384483337,,6242
,684.179914,1779713981.432176,4760.0,496,,,0.9135444164276123,,6242
,685.0949538,1779713982.3465204,4770.0,497,,,0.9039807319641113,,6242
,686.0368625,1779713983.2894914,4780.0,498,,,0.9100369215011597,,6242
,686.9816312,1779713984.2339878,4790.0,499,,,0.9030452370643616,,6242
,687.9553493,1779713985.2076511,4800.0,500,,,0.9157528877258301,,6242
,688.9152437,1779713986.1676295,4810.0,501,,,0.8925615549087524,,6242
,689.8993309,1779713987.1518347,4820.0,502,,,0.8809285759925842,,6242
,690.8688522,1779713988.1219573,4830.0,503,,,0.9188206195831299,,6242
,691.8522042,1779713989.104803,4840.0,504,,,0.8952333331108093,,6242
,692.8389681,1779713990.0917494,4850.0,505,,,0.9160955548286438,,6242
,693.8259638,1779713991.0785625,4860.0,506,,,0.9088929295539856,,6242
,694.8285916,1779713992.0806956,4870.0,507,,,0.9161291122436523,,6242
,695.81171,1779713993.063316,4880.0,508,,,0.9376940131187439,,6242
,696.7850611,1779713994.0367932,4890.0,509,,,0.9084208011627197,,6242
,697.7369387,1779713994.9893076,4900.0,510,,,0.8862184882164001,,6242
,698.687512,1779713995.939319,4910.0,511,,,0.8797086477279663,,6242
,699.6594947,1779713996.9120913,4920.0,512,,,0.9085383415222168,,6242
,700.6569576,1779713997.9086347,4930.0,513,,,0.9065029621124268,,6242
,701.6300289,1779713998.881741,4940.0,514,,,0.8839694261550903,,6242
,702.6321058,1779713999.8845112,4950.0,515,,,0.9102282524108887,,6242
,703.6437059,1779714000.8968112,4960.0,516,,,0.8897290825843811,,6242
,704.6284833,1779714001.8810854,4970.0,517,,,0.897792398929596,,6242
,705.6340302,1779714002.8860066,4980.0,518,,,0.9075287580490112,,6242
,706.6181453,1779714003.8699641,4990.0,519,,,0.8989269137382507,,6242
0.0001,719.3544836,1779714016.6070662,5000.0,520,1.6163253784179688,0.7373231649398804,,,6242
,719.4498657,1779714016.702465,5000.0,521,,,0.891223669052124,,6242
,720.3854213,1779714017.6378467,,522,,,,"{'sha256': '1b3d3674b3e58bea62075592389452e6a9ab512d19a968b63bf93216f8689276', 'path': 'media/html/Sample Generation_522_1b3d3674b3e58bea6207.html', 'size': 271, '_type': 'html-file'}",6242
